# Contrast1,Contrast2,Contrast3,Contrast4,homogeneity1,homogeneity2,homogeneity3,homogeneity4,energy1,energy2,energy3,energy4,correlation1,correlation2,correlation3,correlation4,entropy1,entropy2,entropy3,entropy4
13.357569,23.170972,8.077343,17.399068,0.694963,0.612492,0.695473,0.612856,0.145205,0.127117,0.147079,0.127202,0.986839,0.977160,0.992038,0.982849,0.000000,0.000000,0.000000,0.000000
30.279399,42.620055,19.134436,51.647207,0.671960,0.596596,0.677681,0.595163,0.170662,0.149632,0.172674,0.149316,0.902356,0.862565,0.938286,0.833456,0.000000,0.000000,0.000000,0.000000
21.297610,35.827903,13.755939,30.696214,0.688896,0.613755,0.697307,0.614246,0.169496,0.148786,0.172509,0.148636,0.899282,0.830541,0.934962,0.854813,0.000000,0.000000,0.000000,0.000000
13.460269,20.378367,8.050103,20.789607,0.726047,0.651508,0.733051,0.648461,0.195132,0.171788,0.197848,0.170791,0.932651,0.897880,0.959737,0.895819,0.000000,0.000000,0.000000,0.000000
12.926163,24.138173,8.773369,17.099471,0.742722,0.667409,0.745928,0.666751,0.185950,0.162887,0.187564,0.162371,0.956126,0.917939,0.970270,0.941868,0.000000,0.000000,0.000000,0.000000
16.870801,28.793771,9.163022,21.427876,0.726477,0.652479,0.734139,0.653301,0.176536,0.156266,0.179283,0.156355,0.971948,0.951947,0.984711,0.964240,0.000000,0.000000,0.000000,0.000000
17.316027,26.757358,8.107272,21.773013,0.705313,0.625150,0.707637,0.621697,0.142933,0.125356,0.144862,0.124501,0.967940,0.950395,0.984984,0.959635,0.000000,0.000000,0.000000,0.000000
10.536414,22.829676,10.252786,16.263977,0.701373,0.617112,0.694784,0.615818,0.137277,0.119544,0.137059,0.119122,0.981370,0.959609,0.981859,0.971225,0.000000,0.000000,0.000000,0.000000
34.147198,51.609784,29.163853,65.319248,0.482228,0.422286,0.480500,0.419084,0.085773,0.078089,0.085591,0.077654,0.928427,0.891329,0.938956,0.862462,0.000000,0.000000,0.000000,0.000000
11.704360,16.705265,5.647027,16.352283,0.749419,0.678704,0.756554,0.675998,0.194955,0.173246,0.197653,0.172428,0.943663,0.919508,0.973081,0.921209,0.000000,0.000000,0.000000,0.000000
25.953525,43.036731,21.203072,47.174441,0.656297,0.571820,0.659658,0.572512,0.149751,0.129343,0.151169,0.129655,0.943710,0.906453,0.953996,0.897459,0.000000,0.000000,0.000000,0.000000
10.790707,21.772052,7.851675,13.530898,0.680021,0.595798,0.684761,0.597481,0.155248,0.134952,0.157104,0.134923,0.982337,0.964233,0.987105,0.977771,0.000000,0.000000,0.000000,0.000000
22.948750,39.134291,16.662774,36.790708,0.710596,0.635313,0.714621,0.635071,0.173853,0.153082,0.176109,0.153127,0.947958,0.910917,0.962065,0.916252,0.000000,0.000000,0.000000,0.000000
19.092465,35.137489,12.495958,24.963900,0.676162,0.591371,0.683970,0.595532,0.156019,0.134799,0.157850,0.135554,0.963253,0.932218,0.976060,0.951843,0.000000,0.000000,0.000000,0.000000
14.659836,24.381599,10.897898,24.203565,0.703966,0.619931,0.708076,0.623608,0.178039,0.153547,0.179007,0.154526,0.932369,0.887552,0.949734,0.888373,0.000000,0.000000,0.000000,0.000000
19.183309,34.806460,8.792293,18.805709,0.721955,0.649995,0.732928,0.653249,0.176066,0.156436,0.179418,0.156707,0.949923,0.909062,0.977032,0.950866,0.000000,0.000000,0.000000,0.000000
9.301963,26.195885,9.172775,8.352081,0.716670,0.635501,0.714451,0.640540,0.145611,0.127985,0.147451,0.128435,0.984143,0.955235,0.984330,0.985727,0.000000,0.000000,0.000000,0.000000
16.216548,26.990142,7.763657,18.823031,0.691364,0.615514,0.701808,0.614720,0.127964,0.112482,0.131811,0.112142,0.954583,0.924103,0.978202,0.947069,2.000000,1.500000,1.500000,0.000000
11.161979,18.553440,5.123105,12.414638,0.734598,0.655561,0.740974,0.659074,0.175904,0.154645,0.178886,0.155379,0.966075,0.943464,0.984429,0.962169,0.000000,0.000000,0.000000,0.000000
26.164193,56.375457,21.375071,30.325519,0.515200,0.452965,0.516913,0.453973,0.080264,0.072791,0.080392,0.072777,0.935830,0.860991,0.948409,0.925225,0.000000,0.000000,0.000000,0.000000
17.825059,30.414688,9.834554,22.459822,0.693894,0.611877,0.698987,0.611880,0.161367,0.141156,0.164415,0.140877,0.954464,0.921779,0.974709,0.942238,0.000000,0.000000,0.000000,0.000000
8.844711,14.992518,5.119858,11.673767,0.765333,0.688868,0.769010,0.691350,0.175591,0.154464,0.177594,0.155176,0.966049,0.942004,0.980206,0.954842,0.000000,0.000000,0.000000,0.000000
16.380962,35.580014,9.872157,14.290630,0.740905,0.668860,0.745163,0.674568,0.175681,0.155852,0.177306,0.156416,0.962267,0.917988,0.977440,0.967060,0.000000,0.000000,0.000000,0.000000
6.043785,11.362616,5.396369,10.233747,0.777525,0.703934,0.779416,0.703453,0.220850,0.194485,0.222431,0.194248,0.954831,0.913989,0.959182,0.922534,0.000000,0.000000,0.000000,0.000000
19.735474,30.318505,7.472909,21.220475,0.696602,0.621133,0.709859,0.623367,0.145282,0.127259,0.148604,0.127668,0.932841,0.896722,0.974547,0.927713,0.000000,0.000000,0.000000,0.000000
19.676896,41.356935,12.729636,19.499017,0.713447,0.633769,0.718798,0.636559,0.145893,0.127245,0.148121,0.127465,0.923861,0.839655,0.950645,0.924400,0.000000,0.000000,0.000000,0.000000
11.050152,18.228499,5.441855,13.293268,0.739152,0.662527,0.744581,0.664144,0.177846,0.156533,0.180198,0.156710,0.964517,0.940952,0.982527,0.956939,0.000000,0.000000,0.000000,0.000000
8.735924,13.378760,6.908511,16.188281,0.717741,0.636296,0.715976,0.633946,0.152421,0.133134,0.153653,0.132921,0.981780,0.971992,0.985569,0.966110,0.000000,0.000000,0.000000,0.000000
6.276240,12.649681,5.609074,9.457125,0.742065,0.663726,0.740104,0.663463,0.159993,0.140871,0.160807,0.140777,0.990673,0.981192,0.991667,0.985939,0.000000,0.000000,0.000000,0.000000
9.641022,15.884613,4.929797,11.901236,0.713317,0.629974,0.713847,0.629539,0.155257,0.134700,0.155631,0.134406,0.957541,0.929951,0.978342,0.947517,0.000000,0.000000,0.000000,0.000000
17.401145,32.919416,13.696254,23.928901,0.535399,0.469909,0.533357,0.468570,0.084540,0.076381,0.084117,0.076149,0.955109,0.914439,0.965256,0.937807,1.500000,2.000000,2.000000,0.811278
15.081783,23.142114,12.321221,29.167107,0.713310,0.630515,0.712742,0.629857,0.139770,0.121152,0.141060,0.121187,0.962953,0.943021,0.969661,0.928186,0.000000,0.000000,0.000000,0.000000
6.752143,14.350728,6.627803,10.780411,0.731346,0.649465,0.729509,0.651596,0.158932,0.139937,0.160343,0.140338,0.992407,0.983854,0.992543,0.987871,0.000000,0.000000,0.000000,0.000000
12.769781,20.852642,6.632398,16.235857,0.750141,0.668795,0.744918,0.669614,0.180577,0.158751,0.180666,0.158863,0.986154,0.977368,0.992876,0.982379,2.000000,2.000000,2.000000,2.000000
17.589058,32.696901,13.105681,23.471777,0.552665,0.487747,0.551719,0.486209,0.087997,0.079616,0.087729,0.079313,0.935901,0.880841,0.953149,0.914460,0.000000,0.811278,0.811278,0.000000
28.586941,46.329405,17.204683,38.516850,0.526770,0.462719,0.523236,0.461407,0.081678,0.073980,0.081184,0.073796,0.932154,0.888621,0.958742,0.907404,1.500000,2.000000,2.000000,1.500000
36.879250,67.586045,27.220783,50.962173,0.487227,0.429270,0.493174,0.428454,0.094571,0.086666,0.095249,0.086431,0.896245,0.809891,0.923527,0.856652,0.000000,0.000000,0.000000,0.000000
22.062383,43.709329,18.817983,31.862977,0.529434,0.467286,0.531578,0.466831,0.080030,0.072627,0.080237,0.072504,0.954065,0.907674,0.960311,0.932697,1.500000,1.500000,1.500000,2.000000
28.983726,44.582933,19.747154,45.647469,0.496444,0.432258,0.496562,0.430376,0.086972,0.078572,0.086814,0.078296,0.925753,0.884993,0.950029,0.882247,0.811278,0.000000,0.000000,0.000000
16.035243,25.141596,11.988770,25.843077,0.547363,0.482209,0.546855,0.480952,0.091463,0.082859,0.091434,0.082657,0.936783,0.900562,0.953313,0.897788,0.000000,0.000000,0.000000,0.000000
15.301576,25.418201,11.182226,22.615673,0.548470,0.483001,0.545589,0.482028,0.091972,0.083158,0.091508,0.083008,0.932460,0.887049,0.950702,0.899503,2.000000,2.000000,2.000000,1.500000
21.014883,36.339925,17.917791,35.319549,0.535793,0.473732,0.538633,0.473369,0.093488,0.085113,0.093962,0.085009,0.935460,0.888406,0.944968,0.891539,0.000000,0.000000,0.000000,0.000000
15.370908,26.396128,10.886981,22.074031,0.587848,0.522468,0.585819,0.521619,0.094875,0.085906,0.094490,0.085771,0.944776,0.904415,0.961536,0.920066,0.811278,2.000000,2.000000,1.500000
13.494267,20.957737,8.356954,18.607332,0.518464,0.454686,0.521638,0.451982,0.081354,0.073704,0.081782,0.073356,0.947403,0.917333,0.967456,0.926605,2.000000,2.000000,2.000000,2.000000
15.723047,25.847951,12.332090,24.815014,0.510015,0.448729,0.512291,0.443912,0.089459,0.081273,0.089686,0.080670,0.926514,0.879190,0.942669,0.884019,0.000000,0.000000,0.000000,0.000000
55.650259,89.942681,42.478048,93.452021,0.526776,0.463853,0.516869,0.463072,0.095900,0.086662,0.094294,0.086490,0.906913,0.849561,0.929308,0.843691,0.000000,0.000000,0.000000,0.000000
16.904581,22.071047,10.618152,28.126192,0.556643,0.492923,0.553899,0.489087,0.089874,0.081478,0.089557,0.080977,0.938250,0.918705,0.960919,0.896402,2.000000,1.500000,1.500000,2.000000
26.471637,39.984814,17.455785,40.644789,0.555558,0.491426,0.546561,0.489388,0.080694,0.072876,0.079432,0.072602,0.934912,0.901547,0.957079,0.899923,0.000000,0.000000,0.000000,0.000000
14.954344,26.596742,13.892789,26.372683,0.614027,0.543310,0.599745,0.541831,0.089097,0.079603,0.086964,0.079410,0.961500,0.931516,0.964449,0.932093,0.000000,0.000000,0.000000,0.000000
23.088457,29.213410,11.195966,34.197955,0.550873,0.485429,0.549858,0.483555,0.091326,0.082797,0.091059,0.082561,0.942081,0.926217,0.972184,0.913628,0.000000,0.000000,0.000000,0.000000
21.124631,33.734459,13.926198,31.209415,0.531758,0.471168,0.536906,0.468726,0.087456,0.079652,0.088037,0.079285,0.935851,0.897543,0.958577,0.905213,0.811278,0.000000,0.000000,0.000000
35.603377,48.430666,31.791553,74.174206,0.507126,0.449555,0.506982,0.444907,0.088126,0.080408,0.088169,0.079876,0.924955,0.897416,0.932700,0.842887,0.000000,0.000000,0.000000,0.000000
23.360867,32.483194,15.817321,39.849390,0.527676,0.465829,0.529777,0.464549,0.079681,0.072245,0.079797,0.072125,0.950228,0.930503,0.966760,0.914743,0.000000,0.000000,0.000000,0.000000
17.728083,26.355472,16.871210,36.914047,0.548845,0.486288,0.553435,0.484527,0.087622,0.079580,0.088280,0.079349,0.942503,0.914385,0.945976,0.880086,0.000000,0.000000,0.000000,0.000000
22.293801,49.118786,22.008248,31.169304,0.470846,0.410151,0.472857,0.409775,0.091439,0.083448,0.091845,0.083321,0.947246,0.883794,0.948235,0.926259,0.000000,0.000000,0.000000,0.000000
23.808592,41.677708,20.768446,40.713648,0.496100,0.430207,0.492254,0.430601,0.079228,0.071291,0.078598,0.071336,0.947181,0.907286,0.954170,0.909430,0.000000,0.000000,0.000000,0.000000
21.855894,35.518374,17.431728,37.172260,0.505957,0.438681,0.502836,0.438743,0.088634,0.080033,0.088222,0.080078,0.946785,0.913315,0.957805,0.909278,0.000000,0.000000,0.000000,0.000000
32.506900,54.629674,17.445135,36.965212,0.502132,0.439033,0.497997,0.436138,0.092564,0.083892,0.091896,0.083392,0.888536,0.811480,0.940116,0.872438,0.000000,0.000000,0.000000,0.000000
14.795512,30.511737,11.619125,17.186956,0.543556,0.478741,0.543819,0.478161,0.085577,0.077453,0.085553,0.077258,0.947091,0.890874,0.958881,0.938531,0.000000,0.000000,0.000000,0.811278
8.602414,18.030714,7.847375,11.419460,0.545295,0.480154,0.549570,0.481867,0.092466,0.083818,0.093175,0.084045,0.959933,0.915655,0.963689,0.946581,0.000000,0.000000,0.000000,0.000000
20.982925,34.099493,14.212354,30.649902,0.525592,0.465374,0.531082,0.463820,0.088551,0.080752,0.089167,0.080491,0.948085,0.914772,0.965103,0.923394,0.000000,0.000000,0.000000,0.000000
24.143915,40.163385,22.281731,45.858583,0.519546,0.461690,0.526924,0.460025,0.078867,0.072113,0.079779,0.071917,0.943810,0.905759,0.947862,0.892395,1.500000,0.000000,0.000000,0.000000
23.542594,42.371244,14.206343,27.046953,0.565280,0.499495,0.562454,0.499713,0.097803,0.088515,0.097354,0.088499,0.910478,0.836831,0.945635,0.895843,0.000000,0.000000,0.000000,0.000000
12.642377,21.645814,8.299343,16.920774,0.640988,0.566214,0.617698,0.564071,0.093249,0.082908,0.089895,0.082565,0.959283,0.930138,0.973323,0.945388,0.000000,0.000000,0.000000,0.000000
28.347129,58.560733,22.214035,33.633039,0.516205,0.452641,0.512695,0.451864,0.081362,0.073719,0.080978,0.073468,0.937917,0.870684,0.951013,0.925730,0.000000,0.000000,0.000000,0.000000
27.448188,46.511240,15.901567,34.166048,0.563299,0.499621,0.562470,0.497040,0.090237,0.081789,0.090031,0.081362,0.928934,0.879349,0.959136,0.911373,0.811278,0.000000,0.000000,0.000000
21.969579,38.042568,14.317699,29.032495,0.594004,0.531731,0.589448,0.530573,0.089105,0.081028,0.088601,0.080803,0.959763,0.929467,0.973562,0.946172,2.000000,2.000000,2.000000,2.000000
23.587193,46.434543,23.754343,41.557374,0.501449,0.438737,0.505035,0.437783,0.079303,0.071810,0.079755,0.071698,0.942887,0.887517,0.943469,0.899332,0.000000,0.000000,0.000000,0.000000
26.672388,43.407599,17.678388,37.442497,0.483052,0.421900,0.487084,0.420947,0.076621,0.069613,0.077097,0.069482,0.922969,0.874517,0.948889,0.891760,0.000000,0.000000,0.000000,0.000000
20.715474,32.423993,15.901758,35.102064,0.553556,0.487786,0.550444,0.487125,0.087085,0.078599,0.086592,0.078527,0.924278,0.881021,0.941898,0.871194,0.000000,0.000000,0.000000,0.000000
21.208380,36.215839,16.779319,33.795262,0.531530,0.465722,0.529255,0.465753,0.083790,0.075627,0.083442,0.075570,0.928991,0.877732,0.943700,0.885903,0.000000,0.000000,0.000000,0.000000
19.484000,31.581345,11.752945,26.304312,0.898485,0.869439,0.903880,0.869645,0.124391,0.119595,0.124907,0.119600,0.967697,0.947431,0.980438,0.956215,0.000000,0.000000,0.000000,0.000000
35.207222,52.675914,21.965396,53.617945,0.866696,0.836599,0.875611,0.836397,0.123777,0.119192,0.124674,0.119176,0.945211,0.917682,0.965758,0.916210,1.500000,1.500000,1.500000,0.811278
25.919220,39.264467,17.170046,40.268518,0.554205,0.490905,0.547462,0.485857,0.096525,0.087488,0.095428,0.086663,0.927340,0.889234,0.951578,0.886401,0.000000,0.000000,0.000000,0.000000
8.728834,12.253591,4.642151,12.834228,0.911544,0.878169,0.919320,0.878423,0.123256,0.117832,0.124345,0.117840,0.987848,0.982883,0.993540,0.982072,0.811278,2.000000,2.000000,2.000000
2.116207,3.523766,1.720046,3.649645,0.901565,0.867753,0.900641,0.868246,0.124583,0.119286,0.124459,0.119336,0.995716,0.992855,0.996514,0.992600,0.000000,0.000000,0.000000,0.000000
19.398719,36.412487,13.105593,23.592349,0.892984,0.865032,0.900952,0.865953,0.139832,0.134996,0.140357,0.135033,0.959099,0.923115,0.972370,0.950185,0.000000,0.000000,0.000000,0.000000
32.277504,58.783263,21.724189,40.857967,0.904875,0.876879,0.910172,0.877695,0.128986,0.124215,0.129366,0.124264,0.951495,0.911514,0.967298,0.938497,0.000000,0.000000,0.000000,0.000000
8.803363,14.219336,4.670571,11.041183,0.892825,0.862460,0.900165,0.864216,0.126582,0.121434,0.127367,0.121538,0.982507,0.971721,0.990712,0.978041,0.000000,0.000000,0.000000,0.000000
16.955234,29.472720,12.169156,24.140654,0.890729,0.858347,0.898158,0.858731,0.124548,0.119214,0.125182,0.119217,0.971474,0.950318,0.979489,0.959307,0.000000,0.000000,0.000000,0.000000
28.595952,46.130220,26.112516,55.475811,0.888746,0.860620,0.892844,0.860369,0.131771,0.127085,0.131988,0.127090,0.954260,0.926169,0.958208,0.911212,0.811278,0.000000,0.000000,0.000000
16.407497,29.667009,13.695690,26.495417,0.891641,0.856608,0.896388,0.856285,0.121811,0.116074,0.122341,0.116037,0.975344,0.955327,0.979402,0.960103,1.500000,1.500000,1.500000,2.000000
7.719918,10.511970,3.823983,11.265234,0.920486,0.890798,0.924132,0.891206,0.125380,0.120549,0.125571,0.120562,0.989313,0.985417,0.994695,0.984372,0.000000,0.000000,0.000000,0.000000
1.647776,3.947357,1.674220,2.290020,0.912388,0.876936,0.913049,0.880979,0.129603,0.124271,0.129484,0.124554,0.997400,0.993760,0.997354,0.996380,0.000000,0.000000,0.000000,0.000000
31.845856,63.036956,23.151511,37.981398,0.567403,0.506719,0.571995,0.507158,0.096005,0.087404,0.096559,0.087331,0.911498,0.824834,0.936614,0.894457,0.000000,0.000000,0.000000,0.811278
17.714407,41.523465,17.293909,22.519157,0.874096,0.837619,0.881980,0.839800,0.115800,0.110130,0.116597,0.110260,0.973591,0.938052,0.974198,0.966404,0.000000,0.000000,0.000000,0.000000
31.032613,55.076601,18.352194,35.834990,0.878595,0.847510,0.889367,0.848720,0.126872,0.121677,0.127975,0.121745,0.950440,0.911573,0.970532,0.942466,0.000000,0.000000,0.000000,0.000000
30.770226,64.252384,30.890149,50.364406,0.859623,0.822218,0.864716,0.823150,0.120469,0.114907,0.120920,0.114940,0.961019,0.918567,0.960844,0.936168,0.000000,0.000000,0.000000,0.000000
8.351394,17.875956,8.036095,12.599441,0.895406,0.862250,0.898136,0.864061,0.126622,0.121215,0.126727,0.121318,0.986219,0.970455,0.986718,0.979176,0.811278,0.811278,0.811278,0.000000
17.895095,23.747670,8.664201,25.296320,0.898744,0.865650,0.906026,0.865758,0.119339,0.113825,0.120143,0.113823,0.972646,0.963668,0.986745,0.961299,0.000000,0.000000,0.000000,0.000000
13.377444,28.383332,16.020863,25.682241,0.906882,0.875210,0.907359,0.875277,0.122187,0.116843,0.122046,0.116836,0.979157,0.955745,0.975018,0.959957,0.000000,0.000000,0.000000,0.000000
41.458042,62.025062,32.662044,75.172737,0.867579,0.833030,0.871140,0.832563,0.118174,0.113330,0.118749,0.113313,0.958167,0.937060,0.966928,0.923718,1.500000,1.500000,1.500000,0.811278
34.394390,60.266612,26.569462,53.581539,0.858182,0.821084,0.868627,0.821744,0.112205,0.106549,0.113453,0.106596,0.954959,0.920947,0.965144,0.929716,0.000000,0.000000,0.000000,0.000000
19.220218,46.113239,21.014221,27.412493,0.902397,0.869598,0.905870,0.870538,0.120494,0.115388,0.120903,0.115432,0.972277,0.933410,0.969653,0.960415,0.000000,0.000000,0.000000,0.000000
9.317022,18.573430,7.643102,12.742660,0.928960,0.899288,0.926741,0.899823,0.139044,0.134149,0.138870,0.134191,0.982846,0.965526,0.985833,0.976349,0.000000,0.000000,0.000000,0.000000
17.334050,29.092460,10.017457,21.243793,0.571253,0.507363,0.573102,0.506430,0.093487,0.084806,0.093656,0.084604,0.939452,0.896356,0.964309,0.924318,2.000000,2.000000,2.000000,1.500000
14.415765,20.089229,6.796231,19.808466,0.912424,0.878263,0.917638,0.878268,0.126776,0.121585,0.127472,0.121588,0.981549,0.974101,0.991275,0.974463,0.811278,1.500000,1.500000,1.500000
2.144819,3.661481,1.880765,3.944283,0.914238,0.880101,0.914348,0.879932,0.119640,0.114554,0.119615,0.114540,0.997248,0.995283,0.997583,0.994919,0.000000,0.000000,0.000000,0.811278
22.109486,33.530280,15.372094,36.304916,0.865289,0.824954,0.869596,0.824960,0.111389,0.105464,0.111859,0.105475,0.972389,0.958007,0.980747,0.954532,0.811278,1.500000,1.500000,1.500000
10.064868,12.156322,4.045544,13.979209,0.933448,0.905675,0.937938,0.905516,0.135466,0.130404,0.135611,0.130397,0.983808,0.980426,0.993495,0.977491,0.000000,0.000000,0.000000,0.000000
22.555711,43.284354,25.657536,46.513263,0.787095,0.745049,0.795854,0.745360,0.114374,0.108682,0.115380,0.108716,0.970997,0.944088,0.966874,0.939917,0.000000,0.000000,0.000000,0.000000
7.050370,11.764602,5.554590,11.715231,0.912816,0.881697,0.915434,0.881567,0.135691,0.130153,0.135851,0.130126,0.985546,0.975822,0.988585,0.975924,0.000000,0.000000,0.000000,0.000000
13.413598,20.458594,7.536438,18.039325,0.905535,0.873332,0.913530,0.873419,0.138725,0.133007,0.139499,0.133002,0.973258,0.959089,0.985032,0.963927,0.000000,0.000000,0.000000,0.000000
21.436826,35.695811,15.019032,31.744725,0.894903,0.863365,0.897145,0.863791,0.122801,0.118078,0.123088,0.118105,0.971477,0.952227,0.979897,0.957515,1.500000,2.000000,2.000000,2.000000
20.428531,34.901440,16.948780,33.946097,0.909978,0.878681,0.909485,0.878697,0.129850,0.124964,0.129777,0.124960,0.970253,0.948889,0.975177,0.950288,1.500000,1.500000,1.500000,0.811278
17.382014,35.292765,18.079095,29.902448,0.877779,0.843707,0.882975,0.844130,0.124637,0.119415,0.125227,0.119431,0.970737,0.940305,0.969481,0.949422,0.000000,0.000000,0.000000,0.000000
22.412004,36.640995,17.073225,35.849101,0.575509,0.510651,0.568572,0.510821,0.104419,0.094585,0.103293,0.094533,0.951450,0.920044,0.962986,0.921771,0.000000,0.000000,0.000000,0.000000
22.884288,38.264386,19.445332,40.004270,0.905280,0.872435,0.906001,0.872553,0.134101,0.128925,0.134158,0.128943,0.965609,0.942102,0.970605,0.939470,2.000000,2.000000,2.000000,1.500000
16.410555,35.706867,14.505404,21.565432,0.890854,0.858782,0.895753,0.860091,0.115876,0.110978,0.116222,0.111054,0.977570,0.951163,0.980161,0.970504,0.000000,0.000000,0.000000,0.000000
25.717877,41.424098,13.622321,32.552727,0.897826,0.867212,0.899631,0.867961,0.142785,0.137690,0.143006,0.137734,0.955976,0.928556,0.976503,0.943857,2.000000,2.000000,2.000000,2.000000
18.382870,30.270398,11.564656,25.533485,0.912390,0.880210,0.914825,0.880532,0.128117,0.123238,0.128490,0.123275,0.977387,0.962451,0.985722,0.968327,1.500000,2.000000,2.000000,2.000000
17.962596,32.956491,14.656146,27.216877,0.908448,0.878661,0.910122,0.879104,0.137895,0.132995,0.138167,0.133022,0.965170,0.935644,0.971469,0.946852,0.811278,2.000000,2.000000,0.811278
34.755902,56.993242,22.613403,48.245136,0.868998,0.834672,0.873214,0.835639,0.124917,0.119658,0.125180,0.119723,0.948849,0.915617,0.966514,0.928569,2.000000,1.500000,1.500000,2.000000
2.804651,4.618318,2.445503,5.362240,0.903299,0.866750,0.902658,0.865916,0.118205,0.112914,0.118201,0.112858,0.996271,0.993816,0.996733,0.992820,1.500000,1.500000,1.500000,2.000000
26.709329,53.393472,21.143537,34.675815,0.883264,0.852876,0.889585,0.854632,0.122983,0.118193,0.123611,0.118337,0.958014,0.915600,0.966575,0.945187,2.000000,2.000000,2.000000,2.000000
31.293717,51.908000,27.937111,57.779720,0.876962,0.843648,0.877529,0.843263,0.123718,0.118747,0.123825,0.118724,0.957195,0.928463,0.961577,0.920371,0.811278,0.811278,0.811278,1.500000
19.303811,29.123475,8.826537,23.092923,0.909785,0.877837,0.911869,0.878416,0.137393,0.132015,0.137465,0.132064,0.965590,0.947712,0.984203,0.958539,0.811278,0.811278,0.811278,0.811278
