# n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap,score_training,score
10,2,2,1,auto,True,0.6396761133603239,0.5483870967741935
10,2,2,1,auto,False,0.6194331983805668,0.5806451612903226
10,2,2,1,sqrt,True,0.6396761133603239,0.5483870967741935
10,2,2,1,sqrt,False,0.6194331983805668,0.5806451612903226
10,2,2,2,auto,True,0.6396761133603239,0.5483870967741935
10,2,2,2,auto,False,0.6194331983805668,0.5806451612903226
10,2,2,2,sqrt,True,0.6396761133603239,0.5483870967741935
10,2,2,2,sqrt,False,0.6194331983805668,0.5806451612903226
10,2,2,5,auto,True,0.6383265856950068,0.553763440860215
10,2,2,5,auto,False,0.631578947368421,0.5860215053763441
10,2,2,5,sqrt,True,0.6383265856950068,0.553763440860215
10,2,2,5,sqrt,False,0.631578947368421,0.5860215053763441
10,2,2,10,auto,True,0.6261808367071525,0.5645161290322581
10,2,2,10,auto,False,0.6261808367071525,0.5913978494623656
10,2,2,10,sqrt,True,0.6261808367071525,0.5645161290322581
10,2,2,10,sqrt,False,0.6261808367071525,0.5913978494623656
10,2,2,20,auto,True,0.6167341430499326,0.5698924731182796
10,2,2,20,auto,False,0.6234817813765182,0.5860215053763441
10,2,2,20,sqrt,True,0.6167341430499326,0.5698924731182796
10,2,2,20,sqrt,False,0.6234817813765182,0.5860215053763441
10,2,5,1,auto,True,0.6396761133603239,0.5483870967741935
10,2,5,1,auto,False,0.6194331983805668,0.5806451612903226
10,2,5,1,sqrt,True,0.6396761133603239,0.5483870967741935
10,2,5,1,sqrt,False,0.6194331983805668,0.5806451612903226
10,2,5,2,auto,True,0.6396761133603239,0.5483870967741935
10,2,5,2,auto,False,0.6194331983805668,0.5806451612903226
10,2,5,2,sqrt,True,0.6396761133603239,0.5483870967741935
10,2,5,2,sqrt,False,0.6194331983805668,0.5806451612903226
10,2,5,5,auto,True,0.6383265856950068,0.553763440860215
10,2,5,5,auto,False,0.631578947368421,0.5860215053763441
10,2,5,5,sqrt,True,0.6383265856950068,0.553763440860215
10,2,5,5,sqrt,False,0.631578947368421,0.5860215053763441
10,2,5,10,auto,True,0.6261808367071525,0.5645161290322581
10,2,5,10,auto,False,0.6261808367071525,0.5913978494623656
10,2,5,10,sqrt,True,0.6261808367071525,0.5645161290322581
10,2,5,10,sqrt,False,0.6261808367071525,0.5913978494623656
10,2,5,20,auto,True,0.6167341430499326,0.5698924731182796
10,2,5,20,auto,False,0.6234817813765182,0.5860215053763441
10,2,5,20,sqrt,True,0.6167341430499326,0.5698924731182796
10,2,5,20,sqrt,False,0.6234817813765182,0.5860215053763441
10,2,10,1,auto,True,0.6396761133603239,0.5483870967741935
10,2,10,1,auto,False,0.6194331983805668,0.5806451612903226
10,2,10,1,sqrt,True,0.6396761133603239,0.5483870967741935
10,2,10,1,sqrt,False,0.6194331983805668,0.5806451612903226
10,2,10,2,auto,True,0.6396761133603239,0.5483870967741935
10,2,10,2,auto,False,0.6194331983805668,0.5806451612903226
10,2,10,2,sqrt,True,0.6396761133603239,0.5483870967741935
10,2,10,2,sqrt,False,0.6194331983805668,0.5806451612903226
10,2,10,5,auto,True,0.6383265856950068,0.553763440860215
10,2,10,5,auto,False,0.631578947368421,0.5860215053763441
10,2,10,5,sqrt,True,0.6383265856950068,0.553763440860215
10,2,10,5,sqrt,False,0.631578947368421,0.5860215053763441
10,2,10,10,auto,True,0.6261808367071525,0.5645161290322581
10,2,10,10,auto,False,0.6261808367071525,0.5913978494623656
10,2,10,10,sqrt,True,0.6261808367071525,0.5645161290322581
10,2,10,10,sqrt,False,0.6261808367071525,0.5913978494623656
10,2,10,20,auto,True,0.6167341430499326,0.5698924731182796
10,2,10,20,auto,False,0.6234817813765182,0.5860215053763441
10,2,10,20,sqrt,True,0.6167341430499326,0.5698924731182796
10,2,10,20,sqrt,False,0.6234817813765182,0.5860215053763441
10,2,20,1,auto,True,0.6396761133603239,0.5483870967741935
10,2,20,1,auto,False,0.6194331983805668,0.5806451612903226
10,2,20,1,sqrt,True,0.6396761133603239,0.5483870967741935
10,2,20,1,sqrt,False,0.6194331983805668,0.5806451612903226
10,2,20,2,auto,True,0.6396761133603239,0.5483870967741935
10,2,20,2,auto,False,0.6194331983805668,0.5806451612903226
10,2,20,2,sqrt,True,0.6396761133603239,0.5483870967741935
10,2,20,2,sqrt,False,0.6194331983805668,0.5806451612903226
10,2,20,5,auto,True,0.6383265856950068,0.553763440860215
10,2,20,5,auto,False,0.631578947368421,0.5860215053763441
10,2,20,5,sqrt,True,0.6383265856950068,0.553763440860215
10,2,20,5,sqrt,False,0.631578947368421,0.5860215053763441
10,2,20,10,auto,True,0.6261808367071525,0.5645161290322581
10,2,20,10,auto,False,0.6261808367071525,0.5913978494623656
10,2,20,10,sqrt,True,0.6261808367071525,0.5645161290322581
10,2,20,10,sqrt,False,0.6261808367071525,0.5913978494623656
10,2,20,20,auto,True,0.6167341430499326,0.5698924731182796
10,2,20,20,auto,False,0.6234817813765182,0.5860215053763441
10,2,20,20,sqrt,True,0.6167341430499326,0.5698924731182796
10,2,20,20,sqrt,False,0.6234817813765182,0.5860215053763441
10,2,50,1,auto,True,0.6396761133603239,0.5483870967741935
10,2,50,1,auto,False,0.6194331983805668,0.5806451612903226
10,2,50,1,sqrt,True,0.6396761133603239,0.5483870967741935
10,2,50,1,sqrt,False,0.6194331983805668,0.5806451612903226
10,2,50,2,auto,True,0.6396761133603239,0.5483870967741935
10,2,50,2,auto,False,0.6194331983805668,0.5806451612903226
10,2,50,2,sqrt,True,0.6396761133603239,0.5483870967741935
10,2,50,2,sqrt,False,0.6194331983805668,0.5806451612903226
10,2,50,5,auto,True,0.6383265856950068,0.553763440860215
10,2,50,5,auto,False,0.631578947368421,0.5860215053763441
10,2,50,5,sqrt,True,0.6383265856950068,0.553763440860215
10,2,50,5,sqrt,False,0.631578947368421,0.5860215053763441
10,2,50,10,auto,True,0.6261808367071525,0.5645161290322581
10,2,50,10,auto,False,0.6261808367071525,0.5913978494623656
10,2,50,10,sqrt,True,0.6261808367071525,0.5645161290322581
10,2,50,10,sqrt,False,0.6261808367071525,0.5913978494623656
10,2,50,20,auto,True,0.6167341430499326,0.5698924731182796
10,2,50,20,auto,False,0.6234817813765182,0.5860215053763441
10,2,50,20,sqrt,True,0.6167341430499326,0.5698924731182796
10,2,50,20,sqrt,False,0.6234817813765182,0.5860215053763441
500,100,5,2,sqrt,False,1.0,0.543010752688172
10,5,2,1,auto,True,0.7516869095816464,0.5806451612903226
10,5,2,1,auto,False,0.7543859649122807,0.553763440860215
10,5,2,1,sqrt,True,0.7516869095816464,0.5806451612903226
10,5,2,1,sqrt,False,0.7543859649122807,0.553763440860215
10,5,2,2,auto,True,0.7462887989203779,0.553763440860215
10,5,2,2,auto,False,0.7557354925775979,0.5806451612903226
10,5,2,2,sqrt,True,0.7462887989203779,0.553763440860215
10,5,2,2,sqrt,False,0.7557354925775979,0.5806451612903226
10,5,2,5,auto,True,0.7449392712550608,0.5913978494623656
10,5,2,5,auto,False,0.7246963562753036,0.5860215053763441
10,5,2,5,sqrt,True,0.7449392712550608,0.5913978494623656
10,5,2,5,sqrt,False,0.7246963562753036,0.5860215053763441
10,5,2,10,auto,True,0.7139001349527665,0.5645161290322581
10,5,2,10,auto,False,0.7422402159244265,0.6021505376344086
10,5,2,10,sqrt,True,0.7139001349527665,0.5645161290322581
10,5,2,10,sqrt,False,0.7422402159244265,0.6021505376344086
10,5,2,20,auto,True,0.6828609986504723,0.5806451612903226
10,5,2,20,auto,False,0.7152496626180836,0.6236559139784946
10,5,2,20,sqrt,True,0.6828609986504723,0.5806451612903226
10,5,2,20,sqrt,False,0.7152496626180836,0.6236559139784946
10,5,5,1,auto,True,0.7408906882591093,0.521505376344086
10,5,5,1,auto,False,0.7611336032388664,0.5967741935483871
10,5,5,1,sqrt,True,0.7408906882591093,0.521505376344086
10,5,5,1,sqrt,False,0.7611336032388664,0.5967741935483871
10,5,5,2,auto,True,0.7327935222672065,0.5161290322580645
10,5,5,2,auto,False,0.7597840755735492,0.5967741935483871
10,5,5,2,sqrt,True,0.7327935222672065,0.5161290322580645
10,5,5,2,sqrt,False,0.7597840755735492,0.5967741935483871
10,5,5,5,auto,True,0.7449392712550608,0.5913978494623656
10,5,5,5,auto,False,0.7246963562753036,0.5860215053763441
10,5,5,5,sqrt,True,0.7449392712550608,0.5913978494623656
10,5,5,5,sqrt,False,0.7246963562753036,0.5860215053763441
10,5,5,10,auto,True,0.7139001349527665,0.5645161290322581
10,5,5,10,auto,False,0.7422402159244265,0.6021505376344086
10,5,5,10,sqrt,True,0.7139001349527665,0.5645161290322581
10,5,5,10,sqrt,False,0.7422402159244265,0.6021505376344086
10,5,5,20,auto,True,0.6828609986504723,0.5806451612903226
10,5,5,20,auto,False,0.7152496626180836,0.6236559139784946
10,5,5,20,sqrt,True,0.6828609986504723,0.5806451612903226
10,5,5,20,sqrt,False,0.7152496626180836,0.6236559139784946
10,5,10,1,auto,True,0.7233468286099866,0.5645161290322581
10,5,10,1,auto,False,0.7638326585695007,0.6021505376344086
10,5,10,1,sqrt,True,0.7233468286099866,0.5645161290322581
10,5,10,1,sqrt,False,0.7638326585695007,0.6021505376344086
10,5,10,2,auto,True,0.717948717948718,0.5591397849462365
10,5,10,2,auto,False,0.7543859649122807,0.6021505376344086
10,5,10,2,sqrt,True,0.717948717948718,0.5591397849462365
10,5,10,2,sqrt,False,0.7543859649122807,0.6021505376344086
10,5,10,5,auto,True,0.7449392712550608,0.5913978494623656
10,5,10,5,auto,False,0.7246963562753036,0.5860215053763441
10,5,10,5,sqrt,True,0.7449392712550608,0.5913978494623656
10,5,10,5,sqrt,False,0.7246963562753036,0.5860215053763441
10,5,10,10,auto,True,0.7139001349527665,0.5645161290322581
10,5,10,10,auto,False,0.7422402159244265,0.6021505376344086
10,5,10,10,sqrt,True,0.7139001349527665,0.5645161290322581
10,5,10,10,sqrt,False,0.7422402159244265,0.6021505376344086
10,5,10,20,auto,True,0.6828609986504723,0.5806451612903226
500,100,5,2,log2,True,0.9986504723346828,0.5645161290322581
10,5,10,20,auto,False,0.7152496626180836,0.6236559139784946
10,5,10,20,sqrt,True,0.6828609986504723,0.5806451612903226
10,5,10,20,sqrt,False,0.7152496626180836,0.6236559139784946
10,5,20,1,auto,True,0.7354925775978407,0.5645161290322581
10,5,20,1,auto,False,0.7489878542510121,0.5806451612903226
10,5,20,1,sqrt,True,0.7354925775978407,0.5645161290322581
10,5,20,1,sqrt,False,0.7489878542510121,0.5806451612903226
10,5,20,2,auto,True,0.7354925775978407,0.5645161290322581
10,5,20,2,auto,False,0.7489878542510121,0.5806451612903226
10,5,20,2,sqrt,True,0.7354925775978407,0.5645161290322581
10,5,20,2,sqrt,False,0.7489878542510121,0.5806451612903226
10,5,20,5,auto,True,0.7395411605937922,0.6021505376344086
10,5,20,5,auto,False,0.7449392712550608,0.5860215053763441
10,5,20,5,sqrt,True,0.7395411605937922,0.6021505376344086
10,5,20,5,sqrt,False,0.7449392712550608,0.5860215053763441
10,5,20,10,auto,True,0.7139001349527665,0.5645161290322581
10,5,20,10,auto,False,0.7422402159244265,0.6021505376344086
10,5,20,10,sqrt,True,0.7139001349527665,0.5645161290322581
10,5,20,10,sqrt,False,0.7422402159244265,0.6021505376344086
10,5,20,20,auto,True,0.6828609986504723,0.5806451612903226
10,5,20,20,auto,False,0.7152496626180836,0.6236559139784946
10,5,20,20,sqrt,True,0.6828609986504723,0.5806451612903226
10,5,20,20,sqrt,False,0.7152496626180836,0.6236559139784946
10,5,50,1,auto,True,0.6855600539811066,0.5913978494623656
10,5,50,1,auto,False,0.728744939271255,0.5698924731182796
10,5,50,1,sqrt,True,0.6855600539811066,0.5913978494623656
10,5,50,1,sqrt,False,0.728744939271255,0.5698924731182796
10,5,50,2,auto,True,0.6855600539811066,0.5913978494623656
10,5,50,2,auto,False,0.728744939271255,0.5698924731182796
10,5,50,2,sqrt,True,0.6855600539811066,0.5913978494623656
10,5,50,2,sqrt,False,0.728744939271255,0.5698924731182796
10,5,50,5,auto,True,0.6788124156545209,0.5967741935483871
10,5,50,5,auto,False,0.7314439946018894,0.5860215053763441
10,5,50,5,sqrt,True,0.6788124156545209,0.5967741935483871
10,5,50,5,sqrt,False,0.7314439946018894,0.5860215053763441
10,5,50,10,auto,True,0.6842105263157895,0.6075268817204301
10,5,50,10,auto,False,0.747638326585695,0.6075268817204301
10,5,50,10,sqrt,True,0.6842105263157895,0.6075268817204301
10,5,50,10,sqrt,False,0.747638326585695,0.6075268817204301
10,5,50,20,auto,True,0.6842105263157895,0.5860215053763441
10,5,50,20,auto,False,0.7327935222672065,0.6021505376344086
10,5,50,20,sqrt,True,0.6842105263157895,0.5860215053763441
10,5,50,20,sqrt,False,0.7327935222672065,0.6021505376344086
10,10,2,1,auto,True,0.9379217273954116,0.5698924731182796
10,10,2,1,auto,False,0.9554655870445344,0.5913978494623656
10,10,2,1,sqrt,True,0.9379217273954116,0.5698924731182796
10,10,2,1,sqrt,False,0.9554655870445344,0.5913978494623656
10,10,2,2,auto,True,0.9163292847503374,0.5806451612903226
10,10,2,2,auto,False,0.9433198380566802,0.5698924731182796
10,10,2,2,sqrt,True,0.9163292847503374,0.5806451612903226
10,10,2,2,sqrt,False,0.9433198380566802,0.5698924731182796
10,10,2,5,auto,True,0.8569500674763832,0.553763440860215
10,10,2,5,auto,False,0.9284750337381916,0.6129032258064516
10,10,2,5,sqrt,True,0.8569500674763832,0.553763440860215
10,10,2,5,sqrt,False,0.9284750337381916,0.6129032258064516
10,10,2,10,auto,True,0.7908232118758435,0.5483870967741935
10,10,2,10,auto,False,0.8677462887989204,0.5913978494623656
10,10,2,10,sqrt,True,0.7908232118758435,0.5483870967741935
10,10,2,10,sqrt,False,0.8677462887989204,0.5913978494623656
10,10,2,20,auto,True,0.7327935222672065,0.5913978494623656
10,10,2,20,auto,False,0.786774628879892,0.5913978494623656
10,10,2,20,sqrt,True,0.7327935222672065,0.5913978494623656
10,10,2,20,sqrt,False,0.786774628879892,0.5913978494623656
10,10,5,1,auto,True,0.9068825910931174,0.5806451612903226
10,10,5,1,auto,False,0.9392712550607287,0.5645161290322581
10,10,5,1,sqrt,True,0.9068825910931174,0.5806451612903226
10,10,5,1,sqrt,False,0.9392712550607287,0.5645161290322581
10,10,5,2,auto,True,0.9055330634278003,0.5860215053763441
10,10,5,2,auto,False,0.9406207827260459,0.5806451612903226
10,10,5,2,sqrt,True,0.9055330634278003,0.5860215053763441
10,10,5,2,sqrt,False,0.9406207827260459,0.5806451612903226
10,10,5,5,auto,True,0.8569500674763832,0.553763440860215
500,100,5,2,log2,False,1.0,0.543010752688172
10,10,5,5,auto,False,0.9284750337381916,0.6129032258064516
10,10,5,5,sqrt,True,0.8569500674763832,0.553763440860215
10,10,5,5,sqrt,False,0.9284750337381916,0.6129032258064516
10,10,5,10,auto,True,0.7908232118758435,0.5483870967741935
10,10,5,10,auto,False,0.8677462887989204,0.5913978494623656
10,10,5,10,sqrt,True,0.7908232118758435,0.5483870967741935
10,10,5,10,sqrt,False,0.8677462887989204,0.5913978494623656
10,10,5,20,auto,True,0.7327935222672065,0.5913978494623656
10,10,5,20,auto,False,0.786774628879892,0.5913978494623656
10,10,5,20,sqrt,True,0.7327935222672065,0.5913978494623656
10,10,5,20,sqrt,False,0.786774628879892,0.5913978494623656
10,10,10,1,auto,True,0.8866396761133604,0.5698924731182796
10,10,10,1,auto,False,0.9244264507422402,0.553763440860215
10,10,10,1,sqrt,True,0.8866396761133604,0.5698924731182796
10,10,10,1,sqrt,False,0.9244264507422402,0.553763440860215
10,10,10,2,auto,True,0.8771929824561403,0.5860215053763441
10,10,10,2,auto,False,0.9311740890688259,0.5645161290322581
10,10,10,2,sqrt,True,0.8771929824561403,0.5860215053763441
10,10,10,2,sqrt,False,0.9311740890688259,0.5645161290322581
10,10,10,5,auto,True,0.8569500674763832,0.553763440860215
10,10,10,5,auto,False,0.9284750337381916,0.6129032258064516
10,10,10,5,sqrt,True,0.8569500674763832,0.553763440860215
10,10,10,5,sqrt,False,0.9284750337381916,0.6129032258064516
10,10,10,10,auto,True,0.7908232118758435,0.5483870967741935
10,10,10,10,auto,False,0.8677462887989204,0.5913978494623656
10,10,10,10,sqrt,True,0.7908232118758435,0.5483870967741935
10,10,10,10,sqrt,False,0.8677462887989204,0.5913978494623656
10,10,10,20,auto,True,0.7327935222672065,0.5913978494623656
10,10,10,20,auto,False,0.786774628879892,0.5913978494623656
10,10,10,20,sqrt,True,0.7327935222672065,0.5913978494623656
10,10,10,20,sqrt,False,0.786774628879892,0.5913978494623656
10,10,20,1,auto,True,0.8502024291497976,0.5806451612903226
10,10,20,1,auto,False,0.9068825910931174,0.543010752688172
10,10,20,1,sqrt,True,0.8502024291497976,0.5806451612903226
10,10,20,1,sqrt,False,0.9068825910931174,0.543010752688172
10,10,20,2,auto,True,0.8488529014844804,0.5752688172043011
10,10,20,2,auto,False,0.902834008097166,0.5591397849462365
10,10,20,2,sqrt,True,0.8488529014844804,0.5752688172043011
10,10,20,2,sqrt,False,0.902834008097166,0.5591397849462365
10,10,20,5,auto,True,0.8461538461538461,0.543010752688172
10,10,20,5,auto,False,0.8812415654520918,0.5860215053763441
10,10,20,5,sqrt,True,0.8461538461538461,0.543010752688172
10,10,20,5,sqrt,False,0.8812415654520918,0.5860215053763441
10,10,20,10,auto,True,0.7908232118758435,0.5483870967741935
10,10,20,10,auto,False,0.8677462887989204,0.5913978494623656
500,100,5,5,auto,True,0.941970310391363,0.553763440860215
10,10,20,10,sqrt,True,0.7908232118758435,0.5483870967741935
10,10,20,10,sqrt,False,0.8677462887989204,0.5913978494623656
10,10,20,20,auto,True,0.7327935222672065,0.5913978494623656
10,10,20,20,auto,False,0.786774628879892,0.5913978494623656
10,10,20,20,sqrt,True,0.7327935222672065,0.5913978494623656
10,10,20,20,sqrt,False,0.786774628879892,0.5913978494623656
10,10,50,1,auto,True,0.7678812415654521,0.5698924731182796
10,10,50,1,auto,False,0.8191632928475033,0.5967741935483871
10,10,50,1,sqrt,True,0.7678812415654521,0.5698924731182796
10,10,50,1,sqrt,False,0.8191632928475033,0.5967741935483871
10,10,50,2,auto,True,0.7678812415654521,0.5645161290322581
10,10,50,2,auto,False,0.8191632928475033,0.5967741935483871
10,10,50,2,sqrt,True,0.7678812415654521,0.5645161290322581
10,10,50,2,sqrt,False,0.8191632928475033,0.5967741935483871
10,10,50,5,auto,True,0.7449392712550608,0.5967741935483871
10,10,50,5,auto,False,0.8218623481781376,0.6182795698924731
10,10,50,5,sqrt,True,0.7449392712550608,0.5967741935483871
10,10,50,5,sqrt,False,0.8218623481781376,0.6182795698924731
10,10,50,10,auto,True,0.7435897435897436,0.5967741935483871
10,10,50,10,auto,False,0.7908232118758435,0.5913978494623656
10,10,50,10,sqrt,True,0.7435897435897436,0.5967741935483871
10,10,50,10,sqrt,False,0.7908232118758435,0.5913978494623656
10,10,50,20,auto,True,0.7031039136302294,0.6075268817204301
10,10,50,20,auto,False,0.7800269905533064,0.5806451612903226
10,10,50,20,sqrt,True,0.7031039136302294,0.6075268817204301
10,10,50,20,sqrt,False,0.7800269905533064,0.5806451612903226
10,20,2,1,auto,True,0.9784075573549258,0.5860215053763441
10,20,2,1,auto,False,1.0,0.5645161290322581
10,20,2,1,sqrt,True,0.9784075573549258,0.5860215053763441
10,20,2,1,sqrt,False,1.0,0.5645161290322581
10,20,2,2,auto,True,0.9473684210526315,0.5860215053763441
10,20,2,2,auto,False,1.0,0.553763440860215
10,20,2,2,sqrt,True,0.9473684210526315,0.5860215053763441
10,20,2,2,sqrt,False,1.0,0.553763440860215
10,20,2,5,auto,True,0.8798920377867746,0.5376344086021505
10,20,2,5,auto,False,0.9838056680161943,0.5698924731182796
10,20,2,5,sqrt,True,0.8798920377867746,0.5376344086021505
10,20,2,5,sqrt,False,0.9838056680161943,0.5698924731182796
10,20,2,10,auto,True,0.8002699055330634,0.5268817204301075
10,20,2,10,auto,False,0.9068825910931174,0.6075268817204301
10,20,2,10,sqrt,True,0.8002699055330634,0.5268817204301075
10,20,2,10,sqrt,False,0.9068825910931174,0.6075268817204301
10,20,2,20,auto,True,0.7327935222672065,0.5913978494623656
10,20,2,20,auto,False,0.7732793522267206,0.6075268817204301
10,20,2,20,sqrt,True,0.7327935222672065,0.5913978494623656
10,20,2,20,sqrt,False,0.7732793522267206,0.6075268817204301
10,20,5,1,auto,True,0.9730094466936572,0.5645161290322581
10,20,5,1,auto,False,1.0,0.5645161290322581
10,20,5,1,sqrt,True,0.9730094466936572,0.5645161290322581
10,20,5,1,sqrt,False,1.0,0.5645161290322581
10,20,5,2,auto,True,0.9554655870445344,0.5752688172043011
10,20,5,2,auto,False,1.0,0.532258064516129
10,20,5,2,sqrt,True,0.9554655870445344,0.5752688172043011
10,20,5,2,sqrt,False,1.0,0.532258064516129
10,20,5,5,auto,True,0.8798920377867746,0.5376344086021505
10,20,5,5,auto,False,0.9838056680161943,0.5698924731182796
10,20,5,5,sqrt,True,0.8798920377867746,0.5376344086021505
500,100,5,5,auto,False,0.9946018893387314,0.5483870967741935
10,20,5,5,sqrt,False,0.9838056680161943,0.5698924731182796
10,20,5,10,auto,True,0.8002699055330634,0.5268817204301075
10,20,5,10,auto,False,0.9068825910931174,0.6075268817204301
10,20,5,10,sqrt,True,0.8002699055330634,0.5268817204301075
10,20,5,10,sqrt,False,0.9068825910931174,0.6075268817204301
10,20,5,20,auto,True,0.7327935222672065,0.5913978494623656
10,20,5,20,auto,False,0.7732793522267206,0.6075268817204301
10,20,5,20,sqrt,True,0.7327935222672065,0.5913978494623656
10,20,5,20,sqrt,False,0.7732793522267206,0.6075268817204301
10,20,10,1,auto,True,0.9298245614035088,0.5483870967741935
10,20,10,1,auto,False,0.9959514170040485,0.553763440860215
10,20,10,1,sqrt,True,0.9298245614035088,0.5483870967741935
10,20,10,1,sqrt,False,0.9959514170040485,0.553763440860215
10,20,10,2,auto,True,0.9041835357624831,0.5806451612903226
10,20,10,2,auto,False,0.9959514170040485,0.5913978494623656
10,20,10,2,sqrt,True,0.9041835357624831,0.5806451612903226
10,20,10,2,sqrt,False,0.9959514170040485,0.5913978494623656
10,20,10,5,auto,True,0.8798920377867746,0.5376344086021505
10,20,10,5,auto,False,0.9838056680161943,0.5698924731182796
10,20,10,5,sqrt,True,0.8798920377867746,0.5376344086021505
